run_id,model,phase,prompt_idx,prompt_short,t_start_mono,t_end_mono,duration_ms,tokens_per_sec,prompt_tokens,prompt_tokens_per_sec,gen_tokens,gpu_mean_w,gpu_peak_w,gpu_energy_j,cpu_mean_pct,total_tokens,j_per_token,j_per_out_token,reasoning_mode,reasoning_toggle_method,thinking_tokens_est,answer_tokens_est,energy_thinking_j,energy_answer_j,j_per_answer_token,correct
2,gemma2:2b,load,3,What is 17 multiplied by 23?,16664.819,16665.054,234,138.3,20,1631.9,16,86.170,86.170,20.201,,36,0.5611327352258174,1.2625486542580893,n/a,,0,16,0.000,20.201,1.2625,
2,gemma2:2b,load,4,"Who wrote the novel ""1984""?",16665.346,16665.634,287,139.7,19,1596.0,22,71.430,71.430,20.558,,41,0.5014058589263324,0.9344381916354376,n/a,,0,22,0.000,20.558,0.9344,
2,gemma2:2b,load,5,Explain the difference between TCP and UDP in two sentences.,16665.873,16666.510,636,135.9,20,1657.1,62,71.610,80.140,45.600,,82,0.5560994199835544,0.7354863296556686,n/a,,0,62,0.000,45.600,0.7355,
2,gemma2:2b,load,6,What are the main advantages of using containers over virtua,16666.931,16672.122,5191,130.9,21,1674.6,575,105.627,115.160,548.373,,596,0.9200895032307401,0.9536927720443845,n/a,,0,575,0.000,548.373,0.9537,
2,gemma2:2b,load,7,Describe how HTTPS protects data in transit.,16672.192,16677.865,5672,132.2,17,1447.8,633,110.743,114.880,628.202,,650,0.9664653562632167,0.9924209819448513,n/a,,0,633,0.000,628.202,0.9924,
2,gemma2:2b,load,8,What is gradient descent and why is it used in machine learn,16677.981,16683.557,5575,131.5,22,1639.2,608,109.429,112.030,610.169,,630,0.9685220527037415,1.0035672585581532,n/a,,0,608,0.000,610.169,1.0036,
2,gemma2:2b,load,9,Summarise the causes of World War I in three bullet points.,16683.821,16685.190,1369,131.3,23,1830.3,142,94.727,102.260,129.734,,165,0.7862669476878967,0.9136200448486124,n/a,,0,142,0.000,129.734,0.9136,
2,gemma2:2b,load,10,Write a Python function that checks whether a given string i,16685.410,16690.333,4922,131.1,29,2232.6,543,107.647,113.820,529.931,,572,0.9264521968185578,0.9759312275878731,n/a,,0,543,0.000,529.931,0.9759,
2,gemma2:2b,load,11,Explain how a transformer neural network works. Cover attent,16690.657,16696.410,5752,131.6,27,2132.8,648,107.912,114.670,620.792,,675,0.919691692129986,0.9580121793020688,n/a,,0,648,0.000,620.792,0.9580,
2,gemma2:2b,load,12,Write a short story (about 200 words) about a robot who disc,16696.437,16699.244,2806,132.8,32,2456.5,310,110.785,114.260,310.960,,342,0.9092402754721882,1.0030973361660915,n/a,,0,310,0.000,310.960,1.0031,
2,gemma2:2b,load,13,List and briefly explain ten common software design patterns,16699.586,16703.614,4028,128.8,26,2046.7,431,104.950,112.510,422.835,,457,0.9252407857320666,0.9810557751265764,n/a,,0,431,0.000,422.835,0.9811,
2,gemma2:2b,load,14,Describe the pros and cons of renewable energy sources: sola,16703.823,16711.205,7381,128.9,28,2094.9,800,108.696,112.860,802.388,,828,0.9690681284448288,1.0029855129403977,n/a,,0,800,0.000,802.388,1.0030,
3,gemma2:2b,load,0,What is the capital of France?,16711.715,16711.930,215,142.3,16,1375.5,14,79.320,79.320,17.059,,30,0.5686380496031197,1.2185101062923993,n/a,,0,14,0.000,17.059,1.2185,
3,gemma2:2b,load,1,What year was the C programming language created?,16712.268,16712.558,290,138.1,18,1546.4,23,49.300,49.300,14.317,,41,0.3491930050412232,0.6224744872473978,n/a,,0,23,0.000,14.317,0.6225,
3,gemma2:2b,load,2,Name three planets in our solar system.,16712.797,16713.511,714,134.7,17,1385.8,71,74.090,85.180,52.950,,88,0.601700722525526,0.7457699096091026,n/a,,0,71,0.000,52.950,0.7458,
3,gemma2:2b,load,3,What is 17 multiplied by 23?,16713.848,16714.079,231,140.2,20,1669.8,16,82.960,82.960,19.205,,36,0.5334783842216387,1.2003263644986872,n/a,,0,16,0.000,19.205,1.2003,
3,gemma2:2b,load,4,"Who wrote the novel ""1984""?",16714.375,16714.606,230,140.3,19,1588.6,16,68.080,68.080,15.708,,35,0.4488091039712474,0.9817699149371037,n/a,,0,16,0.000,15.708,0.9818,
3,gemma2:2b,load,5,Explain the difference between TCP and UDP in two sentences.,16714.904,16715.536,632,135.0,20,1711.2,61,67.940,75.800,42.949,,81,0.5302294262221564,0.7040751397376176,n/a,,0,61,0.000,42.949,0.7041,
3,gemma2:2b,load,6,What are the main advantages of using containers over virtua,16715.961,16721.221,5259,131.7,21,1705.0,593,106.532,114.160,560.281,,614,0.9125091545347439,0.9448239812551985,n/a,,0,593,0.000,560.281,0.9448,
3,gemma2:2b,load,7,Describe how HTTPS protects data in transit.,16721.745,16727.342,5597,131.3,17,1372.7,629,105.853,114.450,592.461,,646,0.91712204867799,0.9419091310746923,n/a,,0,629,0.000,592.461,0.9419,
3,gemma2:2b,load,8,What is gradient descent and why is it used in machine learn,16727.531,16733.319,5787,131.2,22,1780.0,649,110.409,114.740,639.003,,671,0.9523141150246499,0.9845959494322651,n/a,,0,649,0.000,639.003,0.9846,
3,gemma2:2b,load,9,Summarise the causes of World War I in three bullet points.,16733.826,16735.376,1549,133.5,23,1838.3,165,85.450,101.540,132.443,,188,0.7044839163673414,0.8026847047094556,n/a,,0,165,0.000,132.443,0.8027,
3,gemma2:2b,load,10,Write a Python function that checks whether a given string i,16735.413,16739.948,4535,132.5,29,2274.0,501,111.041,113.570,503.592,,530,0.950174256252697,1.0051743629020546,n/a,,0,501,0.000,503.592,1.0052,
3,gemma2:2b,load,11,Explain how a transformer neural network works. Cover attent,16740.171,16747.260,7089,128.6,27,2145.0,783,110.715,114.800,784.882,,810,0.9689902678855382,1.0024037253988327,n/a,,0,783,0.000,784.882,1.0024,
3,gemma2:2b,load,12,Write a short story (about 200 words) about a robot who disc,16747.576,16750.073,2496,131.5,32,2296.7,268,101.114,112.490,252.462,,300,0.841539926936566,0.9420223062722753,n/a,,0,268,0.000,252.462,0.9420,
3,gemma2:2b,load,13,List and briefly explain ten common software design patterns,16750.226,16753.811,3584,132.2,26,2041.9,394,107.193,112.860,384.244,,420,0.9148654781302371,0.9752373117124356,n/a,,0,394,0.000,384.244,0.9752,
3,gemma2:2b,load,14,Describe the pros and cons of renewable energy sources: sola,16753.924,16761.089,7165,125.0,28,2121.1,754,108.699,112.580,778.844,,782,0.9959647865244459,1.0329502162627542,n/a,,0,754,0.000,778.844,1.0330,
0,phi4-mini:3.8b,idle,-1,IDLE_BASELINE,16799.497,16810.016,10519,0,0,0,0,12.528,19.990,131.788,,0,0,0,n/a,,0,0,0,0,0,
1,phi4-mini:3.8b,load,0,What is the capital of France?,16810.016,16817.309,7292,96.0,10,46.8,617,111.295,130.780,811.597,,627,1.2944134124810107,1.3153925601711405,n/a,,0,617,0.000,811.597,1.3154,
1,phi4-mini:3.8b,load,1,What year was the C programming language created?,16817.380,16820.225,2845,97.1,12,860.2,243,124.402,131.720,353.934,,255,1.3879751198022998,1.4565171010271047,n/a,,0,243,0.000,353.934,1.4565,
1,phi4-mini:3.8b,load,2,Name three planets in our solar system.,16820.531,16820.719,188,111.6,11,794.0,7,106.470,106.470,20.065,,18,1.114725804936188,2.866437784121626,n/a,,0,7,0.000,20.065,2.8664,
1,phi4-mini:3.8b,load,3,What is 17 multiplied by 23?,16821.060,16821.520,460,99.8,12,870.5,31,71.290,71.290,32.807,,43,0.7629636031088072,1.0583043526993132,n/a,,0,31,0.000,32.807,1.0583,
1,phi4-mini:3.8b,load,4,"Who wrote the novel ""1984""?",16821.599,16822.703,1103,97.5,11,789.1,88,100.463,121.720,110.895,,99,1.1201541871736171,1.2601734605703194,n/a,,0,88,0.000,110.895,1.2602,
1,phi4-mini:3.8b,load,5,Explain the difference between TCP and UDP in two sentences.,16823.177,16824.292,1115,97.8,14,998.3,89,97.610,119.060,108.836,,103,1.05665700893948,1.2228727182108587,n/a,,0,89,0.000,108.836,1.2229,
1,phi4-mini:3.8b,load,6,What are the main advantages of using containers over virtua,16824.768,16828.283,3514,96.8,15,984.0,302,117.249,132.120,412.097,,317,1.299991668984157,1.3645607916158204,n/a,,0,302,0.000,412.097,1.3646,
1,phi4-mini:3.8b,load,7,Describe how HTTPS protects data in transit.,16828.450,16833.884,5434,94.1,11,807.3,461,126.982,132.820,690.025,,472,1.461916739094358,1.4967997849295813,n/a,,0,461,0.000,690.025,1.4968,
1,phi4-mini:3.8b,load,8,What is gradient descent and why is it used in machine learn,16834.224,16838.434,4210,95.4,16,1146.7,358,122.457,132.720,515.553,,374,1.3784826445072713,1.4400908073902778,n/a,,0,358,0.000,515.553,1.4401,
1,phi4-mini:3.8b,load,9,Summarise the causes of World War I in three bullet points.,16838.938,16840.193,1254,97.2,17,1205.6,101,97.100,118.230,121.822,,118,1.0323896045908334,1.2061581518982014,n/a,,0,101,0.000,121.822,1.2062,
1,phi4-mini:3.8b,load,10,Write a Python function that checks whether a given string i,16840.523,16845.900,5377,93.9,23,200.6,443,123.295,132.470,663.069,,466,1.4228944419901353,1.4967693227255148,n/a,,0,443,0.000,663.069,1.4968,
1,phi4-mini:3.8b,load,11,Explain how a transformer neural network works. Cover attent,16846.318,16853.882,7563,91.2,21,1359.7,625,124.299,134.240,940.171,,646,1.4553723680024144,1.5042728795672955,n/a,,0,625,0.000,940.171,1.5043,
1,phi4-mini:3.8b,load,12,Write a short story (about 200 words) about a robot who disc,16854.251,16857.667,3415,96.4,24,1712.2,292,119.421,133.590,407.917,,316,1.2908761448764063,1.3969755540443303,n/a,,0,292,0.000,407.917,1.3970,
1,phi4-mini:3.8b,load,13,List and briefly explain ten common software design patterns,16857.931,16861.424,3492,96.6,19,1383.1,299,124.311,134.460,434.215,,318,1.3654548848065582,1.4522229209648343,n/a,,0,299,0.000,434.215,1.4522,
1,phi4-mini:3.8b,load,14,Describe the pros and cons of renewable energy sources: sola,16861.603,16864.499,2896,96.7,23,1649.1,247,125.535,134.720,363.601,,270,1.3466717785096796,1.4720703651725242,n/a,,0,247,0.000,363.601,1.4721,
2,phi4-mini:3.8b,load,0,What is the capital of France?,16864.763,16865.246,483,99.8,10,720.5,33,110.750,110.750,53.518,,43,1.2446040416637325,1.6217567815618332,n/a,,0,33,0.000,53.518,1.6218,
2,phi4-mini:3.8b,load,1,What year was the C programming language created?,16865.297,16868.993,3695,96.4,12,871.6,317,125.420,134.660,463.526,,329,1.4088923723081266,1.4622258375059105,n/a,,0,317,0.000,463.526,1.4622,
2,phi4-mini:3.8b,load,2,Name three planets in our solar system.,16869.516,16870.632,1115,97.5,11,793.4,89,97.317,126.410,108.533,,100,1.0853260168361871,1.2194674346474015,n/a,,0,89,0.000,108.533,1.2195,
2,phi4-mini:3.8b,load,3,What is 17 multiplied by 23?,16871.132,16871.491,358,100.0,12,864.6,22,89.160,89.160,31.980,,34,0.940579663137473,1.453623115757913,n/a,,0,22,0.000,31.980,1.4536,
2,phi4-mini:3.8b,load,4,"Who wrote the novel ""1984""?",16871.667,16873.138,1471,97.3,11,800.0,121,92.470,117.090,136.080,,132,1.0309083554657712,1.1246272968717503,n/a,,0,121,0.000,136.080,1.1246,
2,phi4-mini:3.8b,load,5,Explain the difference between TCP and UDP in two sentences.,16873.247,16874.641,1393,97.4,14,1007.9,114,121.497,124.810,169.321,,128,1.3228210089261276,1.4852727117767046,n/a,,0,114,0.000,169.321,1.4853,
2,phi4-mini:3.8b,load,6,What are the main advantages of using containers over virtua,16874.863,16877.981,3117,97.1,15,1080.2,268,124.565,134.820,388.370,,283,1.3723312105750207,1.4491407932564586,n/a,,0,268,0.000,388.370,1.4491,
2,phi4-mini:3.8b,load,7,Describe how HTTPS protects data in transit.,16878.025,16895.518,17492,91.8,11,759.8,1473,133.120,136.440,2328.660,,1484,1.5691782189103174,1.5808964540820847,n/a,,0,1473,0.000,2328.660,1.5809,
2,phi4-mini:3.8b,load,8,What is gradient descent and why is it used in machine learn,16895.923,16899.191,3268,97.5,16,1148.6,283,121.379,136.090,396.671,,299,1.326657638221498,1.401663017060876,n/a,,0,283,0.000,396.671,1.4017,
2,phi4-mini:3.8b,load,9,Summarise the causes of World War I in three bullet points.,16899.597,16900.411,814,98.9,17,1223.1,63,98.140,106.460,79.898,,80,0.9987187596623087,1.2682142979838842,n/a,,0,63,0.000,79.898,1.2682,
2,phi4-mini:3.8b,load,10,Write a Python function that checks whether a given string i,16900.648,16903.386,2738,97.7,23,1650.3,234,122.010,135.010,334.141,,257,1.3001607192951876,1.4279542942686463,n/a,,0,234,0.000,334.141,1.4280,
2,phi4-mini:3.8b,load,11,Explain how a transformer neural network works. Cover attent,16903.795,16907.313,3518,96.9,21,1531.5,303,120.797,135.330,424.977,,324,1.3116583440153105,1.4025653579569657,n/a,,0,303,0.000,424.977,1.4026,
3,phi4-mini:3.8b,load,0,What is the capital of France?,17448.171,17448.598,426,99.2,10,730.8,28,131.700,131.700,56.127,,38,1.4770367799514899,2.0045499156484508,n/a,,0,28,0.000,56.127,2.0045,
3,phi4-mini:3.8b,load,1,What year was the C programming language created?,17448.702,17448.820,117,0.0,12,864.7,1,104.820,104.820,12.363,,13,0.9510244742222689,12.363318164889495,n/a,,0,1,0.000,12.363,12.3633,
3,phi4-mini:3.8b,load,2,Name three planets in our solar system.,17449.244,17453.113,3869,96.0,11,814.4,332,118.156,135.330,457.160,,343,1.332828081345017,1.376988047895605,n/a,,0,332,0.000,457.160,1.3770,
3,phi4-mini:3.8b,load,3,What is 17 multiplied by 23?,17453.468,17453.770,302,101.8,12,872.1,17,103.570,103.570,31.293,,29,1.0790634268782866,1.8407552576159008,n/a,,0,17,0.000,31.293,1.8408,
3,phi4-mini:3.8b,load,4,"Who wrote the novel ""1984""?",17453.994,17454.569,575,98.3,11,798.7,41,87.305,96.300,50.223,,52,0.9658292149003417,1.2249541262150676,n/a,,0,41,0.000,50.223,1.2250,
3,phi4-mini:3.8b,load,5,Explain the difference between TCP and UDP in two sentences.,17455.064,17455.318,253,103.4,14,1009.1,13,82.070,82.070,20.832,,27,0.7715536784189316,1.6024576397931656,n/a,,0,13,0.000,20.832,1.6025,
3,phi4-mini:3.8b,load,6,What are the main advantages of using containers over virtua,17455.593,17455.849,255,103.2,15,1042.8,13,57.170,57.170,14.607,,28,0.5216947587843918,1.1236502496894594,n/a,,0,13,0.000,14.607,1.1237,
3,phi4-mini:3.8b,load,7,Describe how HTTPS protects data in transit.,17456.125,17456.424,299,102.0,11,796.7,17,67.380,67.380,20.169,,28,0.7203218255387245,1.1864124185343696,n/a,,0,17,0.000,20.169,1.1864,
3,phi4-mini:3.8b,load,8,What is gradient descent and why is it used in machine learn,17456.654,17456.791,137,180.2,16,1155.2,2,71.180,71.180,9.780,,18,0.5433086554324311,4.8897778988918805,n/a,,0,2,0.000,9.780,4.8898,
3,phi4-mini:3.8b,load,9,Summarise the causes of World War I in three bullet points.,17457.192,17457.308,116,0.0,17,1218.9,1,60.440,60.440,7.021,,18,0.3900497078860644,7.020894741949159,n/a,,0,1,0.000,7.021,7.0209,
3,phi4-mini:3.8b,load,10,Write a Python function that checks whether a given string i,17457.719,17458.011,291,101.0,23,1653.8,16,44.870,44.870,13.069,,39,0.3350975081195746,0.8168001760414632,n/a,,0,16,0.000,13.069,0.8168,
3,phi4-mini:3.8b,load,11,Explain how a transformer neural network works. Cover attent,17458.248,17458.448,200,107.4,21,1516.2,8,58.350,58.350,11.678,,29,0.4026906900132888,1.4597537512981718,n/a,,0,8,0.000,11.678,1.4598,
3,phi4-mini:3.8b,load,12,Write a short story (about 200 words) about a robot who disc,17458.783,17458.962,179,109.5,24,1725.8,6,65.170,65.170,11.669,,30,0.3889783260040531,1.9448916300202654,n/a,,0,6,0.000,11.669,1.9449,
3,phi4-mini:3.8b,load,13,List and briefly explain ten common software design patterns,17459.311,17459.509,198,107.9,19,1249.1,8,55.450,55.450,11.018,,27,0.40806963619665854,1.3772350221637226,n/a,,0,8,0.000,11.018,1.3772,
3,phi4-mini:3.8b,load,14,Describe the pros and cons of renewable energy sources: sola,17459.839,17459.955,116,0.0,23,1637.2,1,55.310,55.310,6.437,,24,0.2682258634415166,6.437420722596398,n/a,,0,1,0.000,6.437,6.4374,
0,phi3:mini,idle,-1,IDLE_BASELINE,17483.472,17493.997,10525,0,0,0,0,14.787,32.390,155.635,,0,0,0,n/a,,0,0,0,0,0,
1,phi3:mini,load,0,What is the capital of France?,17493.999,17498.197,4198,104.8,16,47.2,395,90.123,117.730,378.407,,411,0.9206978586975774,0.9579919491764666,n/a,,0,395,0.000,378.407,0.9580,
1,phi3:mini,load,1,What year was the C programming language created?,17498.281,17502.056,3775,105.0,18,1458.1,386,115.911,119.450,437.609,,404,1.083189601042795,1.133701033215775,n/a,,0,386,0.000,437.609,1.1337,
1,phi3:mini,load,2,Name three planets in our solar system.,17502.079,17504.749,2669,106.1,18,1392.3,275,118.218,120.110,315.637,,293,1.077260834385846,1.147772452636556,n/a,,0,275,0.000,315.637,1.1478,
1,phi3:mini,load,3,What is 17 multiplied by 23?,17505.242,17506.288,1046,107.5,21,792.4,106,83.130,85.360,87.003,,127,0.685062096144432,0.820781945380593,n/a,,0,106,0.000,87.003,0.8208,
1,phi3:mini,load,4,"Who wrote the novel ""1984""?",17506.313,17507.279,965,107.9,19,1536.6,99,116.495,117.430,112.533,,118,0.9536694306624705,1.1366968971532476,n/a,,0,99,0.000,112.533,1.1367,
1,phi3:mini,load,5,Explain the difference between TCP and UDP in two sentences.,17507.367,17508.469,1102,107.4,22,1637.4,113,114.407,118.240,126.130,,135,0.9342954374058998,1.116193664157491,n/a,,0,113,0.000,126.130,1.1162,
1,phi3:mini,load,6,What are the main advantages of using containers over virtua,17508.971,17516.715,7743,101.7,21,1638.5,770,115.271,121.110,892.653,,791,1.1285122183272132,1.1592898242815917,n/a,,0,770,0.000,892.653,1.1593,
1,phi3:mini,load,7,Describe how HTTPS protects data in transit.,17516.836,17525.354,8517,101.2,21,1612.1,843,120.232,121.810,1024.126,,864,1.1853309131442076,1.2148587294858784,n/a,,0,843,0.000,1024.126,1.2149,
1,phi3:mini,load,8,What is gradient descent and why is it used in machine learn,17525.746,17529.772,4026,104.9,22,1641.0,411,114.231,122.370,459.899,,433,1.0621230127710648,1.1189763127247472,n/a,,0,411,0.000,459.899,1.1190,
1,phi3:mini,load,9,Summarise the causes of World War I in three bullet points.,17529.951,17531.318,1367,107.5,23,1779.2,141,112.553,117.960,153.895,,164,0.9383845240865577,1.0914543400723082,n/a,,0,141,0.000,153.895,1.0915,
1,phi3:mini,load,10,Write a Python function that checks whether a given string i,17531.526,17534.917,3390,105.1,32,1878.5,346,117.693,122.790,399.043,,378,1.0556695101821374,1.1533036845342426,n/a,,0,346,0.000,399.043,1.1533,
1,phi3:mini,load,11,Explain how a transformer neural network works. Cover attent,17535.210,17545.154,9943,96.9,30,2199.9,944,118.675,122.990,1180.044,,974,1.2115443916917508,1.2500468617667004,n/a,,0,944,0.000,1180.044,1.2500,
1,phi3:mini,load,12,Write a short story (about 200 words) about a robot who disc,17545.185,17550.774,5588,98.0,33,2230.1,535,119.780,120.890,669.447,,568,1.1786038908155472,1.2513028223985623,n/a,,0,535,0.000,669.447,1.2513,
1,phi3:mini,load,13,List and briefly explain ten common software design patterns,17550.964,17557.588,6624,100.6,26,1982.7,651,119.387,122.810,790.826,,677,1.1681335329702227,1.214787099571184,n/a,,0,651,0.000,790.826,1.2148,
1,phi3:mini,load,14,Describe the pros and cons of renewable energy sources: sola,17557.792,17567.132,9339,100.4,35,2560.3,917,120.916,123.720,1129.328,,952,1.186268415717991,1.2315458361652427,n/a,,0,917,0.000,1129.328,1.2315,
